"ASV_ID","Reference_ID","Percent_identity","Alignment_length","Mismatches","Gap_opens","Query_length","Reference_length","E_value","Bit_score","Query_coverage","Functional_category","High_confidence"
"ASV13022","Craugastorcrassidigitus-inhibitory_125",100,253,0,0,253,1267,9.05e-130,457,100,"inhibitory",TRUE
"ASV13024","Craugastorcrassidigitus-inhibitory_87",97.244,254,6,1,253,1265,1.87e-119,424,100,"inhibitory",TRUE
"ASV13060","Strabomantisbufoniformis-inhibitory_6",98.031,254,4,1,253,1194,3.61e-122,433,100,"inhibitory",TRUE
"ASV13084","Hemidactylumscutatum-ns_3",98.024,253,5,0,253,1370,1.03e-122,434,100,"non-significant",TRUE
"ASV13092","Atelopuslimosus-inhibitory_65",97.233,253,7,0,253,1401,5.35e-120,425,100,"inhibitory",TRUE
"ASV13101","Litoriaserrata-inhibitory_8",98.419,253,4,0,253,1380,2.43e-124,439,100,"inhibitory",TRUE
"ASV13162","Hyalinobatrachiumcolymbiphyllum-ns_1",99.209,253,2,0,253,1373,4.69e-127,448,100,"non-significant",TRUE
"ASV13233","Atelopuslimosus-ns_8",98.814,253,3,0,253,656,1.99e-125,444,100,"non-significant",TRUE
"ASV13249","Hemidactylumscutatum-ns_13",97.233,253,7,0,253,1355,5.35e-120,425,100,"non-significant",TRUE
"ASV13278","Hemidactylumscutatum-ns_13",97.233,253,7,0,253,1355,5.35e-120,425,100,"non-significant",TRUE
"ASV13411","Silverstoneiaflotator-inhibitory_5",98.419,253,4,0,253,1379,2.43e-124,439,100,"inhibitory",TRUE
"ASV13428","Hemidactylumscutatum-ns_3",97.233,253,7,0,253,1370,5.35e-120,425,100,"non-significant",TRUE
"ASV13473","Dendrobatesauratus-inhibitory_13",97.233,253,7,0,253,1248,5.35e-120,425,100,"inhibitory",TRUE
"ASV13496","Hemidactylumscutatum-ns_16",97.244,254,6,1,254,910,1.88e-119,424,100,"non-significant",TRUE
"ASV13503","Hemidactylumscutatum-ns_4",99.605,253,1,0,253,1370,3.85e-128,453,100,"non-significant",TRUE
"ASV13516","Atelopuslimosus-inhibitory_62",97.233,253,7,0,253,1387,5.35e-120,425,100,"inhibitory",TRUE
"ASV13550","Bufotyphonius-inhibitory_22",97.233,253,7,0,253,1214,5.35e-120,425,100,"inhibitory",TRUE
"ASV13559","Atelopuslimosus-ns_5",98.419,253,4,0,253,1378,2.43e-124,439,100,"non-significant",TRUE
"ASV13586","Hemidactylumscutatum-ns_16",98.031,254,4,1,254,910,3.62e-122,433,100,"non-significant",TRUE
"ASV13684","Agalychniscallidryas-inhibitory_14",98.81,252,3,0,252,1450,6.93e-125,442,100,"inhibitory",TRUE
"ASV13728","Hemidactylumscutatum-ns_3",98.814,253,3,0,253,1370,1.99e-125,444,100,"non-significant",TRUE
"ASV13784","Plethodoncinereus-ns_13",99.605,253,1,0,253,1366,3.85e-128,453,100,"non-significant",TRUE
"ASV13793","Silverstoneiaflotator-inhibitory_39",98.024,253,5,0,253,1269,1.03e-122,434,100,"inhibitory",TRUE
"ASV13852","Hemidactylumscutatum-ns_13",97.628,253,6,0,253,1355,1.26e-121,430,100,"non-significant",TRUE
"ASV13904","Craugastorcrassidigitus-inhibitory_173",99.605,253,1,0,253,1274,3.85e-128,453,100,"inhibitory",TRUE
"ASV14003","Hemidactylumscutatum-ns_3",97.628,253,6,0,253,1370,1.26e-121,430,100,"non-significant",TRUE
"ASV14127","Smiliscasordida-inhibitory_15",97.628,253,6,0,253,1277,1.26e-121,430,100,"inhibitory",TRUE
"ASV14131","Smiliscasordida-inhibitory_36",97.628,253,6,0,253,1265,1.26e-121,430,100,"inhibitory",TRUE
"ASV14227","Litoriaserrata-inhibitory_32",98.419,253,4,0,253,1372,2.43e-124,439,100,"inhibitory",TRUE
"ASV14480","Leiopelmaarcheyi-ns_20",98.814,253,3,0,253,1356,1.99e-125,444,100,"non-significant",TRUE
"ASV14557","Silverstoneiaflotator-ns_7",97.233,253,7,0,253,1200,5.35e-120,425,100,"non-significant",TRUE
"ASV14625","Atelopusaff.limosus-inhibitory_15",99.209,253,2,0,253,1363,4.69e-127,448,100,"inhibitory",TRUE
"ASV14643","Silverstoneiaflotator-inhibitory_41",98.024,253,5,0,253,1244,1.03e-122,434,100,"inhibitory",TRUE
"ASV14654","Hyalinobatrachiumcolymbiphyllum-inhibitory_5",100,253,0,0,253,1376,9.05e-130,457,100,"inhibitory",TRUE
"ASV14657","Atelopusspurrelli-inhibitory_9",99.209,253,2,0,253,1412,4.69e-127,448,100,"inhibitory",TRUE
"ASV14665","Espadaranaprosoblepon-ns_22",98.814,253,3,0,253,1379,1.99e-125,444,100,"non-significant",TRUE
"ASV14687","Silverstoneiaflotator-inhibitory_28",97.628,253,6,0,253,1287,1.26e-121,430,100,"inhibitory",TRUE
"ASV14696","Craugastorcrassidigitus-inhibitory_181",98.276,232,4,0,253,887,6.11e-113,401,92,"inhibitory",TRUE
"ASV14774","Hyalinobatrachiumcolymbiphyllum-inhibitory_5",98.814,253,3,0,253,1376,1.99e-125,444,100,"inhibitory",TRUE
"ASV14833","Lithobatescatesbeianus-ns_82",100,382,0,0,407,970,0,690,94,"non-significant",TRUE
"ASV14875","Leiopelmaarcheyi-ns_13",99.209,253,2,0,253,1353,4.69e-127,448,100,"non-significant",TRUE
"ASV14884","Atelopuslimosus-inhibitory_67",98.814,253,3,0,253,1344,1.99e-125,444,100,"inhibitory",TRUE
"ASV14952","Dendrobatesauratus-ns_2",99.209,253,2,0,253,1180,4.69e-127,448,100,"non-significant",TRUE
"ASV14994","Smiliscasila-inhibitory_3",99.605,253,1,0,253,1362,3.85e-128,453,100,"inhibitory",TRUE
"ASV15006","Hemidactylumscutatum-ns_3",97.233,253,7,0,253,1370,5.35e-120,425,100,"non-significant",TRUE
"ASV15083","Strabomantisbufoniformis-inhibitory_1",98.016,252,5,0,253,1159,3.61e-122,433,99,"inhibitory",TRUE
"ASV15113","Atelopuslimosus-ns_6",97.628,253,6,0,253,1343,1.26e-121,430,100,"non-significant",TRUE
"ASV15117","Atelopuslimosus-ns_6",98.024,253,5,0,253,1343,1.03e-122,434,100,"non-significant",TRUE
"ASV15129","Litorianannotis-inhibitory_56",98.024,253,5,0,253,1352,6.96e-125,442,100,"inhibitory",TRUE
"ASV15249","Craugastorcrassidigitus-inhibitory_153",98.024,253,5,0,253,1282,1.03e-122,434,100,"inhibitory",TRUE
"ASV15265","Litoriaserrata-inhibitory_32",97.233,253,7,0,253,1372,5.35e-120,425,100,"inhibitory",TRUE
"ASV15273","Litoriaserrata-inhibitory_32",97.233,253,7,0,253,1372,5.35e-120,425,100,"inhibitory",TRUE
"ASV15348","Silverstoneiaflotator-ns_7",97.628,253,6,0,253,1200,1.26e-121,430,100,"non-significant",TRUE
"ASV15354","Hemidactylumscutatum-ns_3",97.233,253,7,0,253,1370,5.35e-120,425,100,"non-significant",TRUE
"ASV15439","Atelopusaff.limosus-inhibitory_11",100,253,0,0,253,1384,9.05e-130,457,100,"inhibitory",TRUE
"ASV15591","Plethodoncinereus-ns_6",99.605,253,1,0,253,1376,3.85e-128,453,100,"non-significant",TRUE
"ASV15593","Litorianannotis-inhibitory_1",99.209,253,1,1,253,1405,5.71e-126,444,100,"inhibitory",TRUE
"ASV15605","Hemidactylumscutatum-ns_3",97.233,253,7,0,253,1370,5.35e-120,425,100,"non-significant",TRUE
"ASV15629","Hemidactylumscutatum-ns_2",99.605,253,1,0,253,1375,3.85e-128,453,100,"non-significant",TRUE
"ASV15765","Hyalinobatrachiumcolymbiphyllum-ns_1",99.605,253,1,0,253,1373,3.85e-128,453,100,"non-significant",TRUE
"ASV15777","Colostethuspanamensis-ns_6",99.605,253,1,0,253,1246,3.85e-128,453,100,"non-significant",TRUE
"ASV15818","Atelopuselegans-ns_3",98.814,253,3,0,253,1054,1.99e-125,444,100,"non-significant",TRUE
"ASV16008","Agalychniscallidryas-ns_9",98.819,254,2,1,253,1421,6.96e-125,442,100,"non-significant",TRUE
"ASV16038","Espadaranaprosoblepon-ns_74",97.628,253,6,0,253,1355,1.26e-121,430,100,"non-significant",TRUE
"ASV16119","Atelopuslimosus-inhibitory_62",97.233,253,7,0,253,1387,5.35e-120,425,100,"inhibitory",TRUE
"ASV16183","Strabomantisbufoniformis-inhibitory_2",99.605,253,1,0,253,1234,3.85e-128,453,100,"inhibitory",TRUE
"ASV16623","Silverstoneiaflotator-inhibitory_22",99.605,253,1,0,253,1211,3.85e-128,453,100,"inhibitory",TRUE
"ASV16698","Leiopelmaarcheyi-ns_20",98.024,253,5,0,253,1356,1.03e-122,434,100,"non-significant",TRUE
"ASV16747","Atelopuslimosus-inhibitory_62",98.024,253,5,0,253,1387,1.03e-122,434,100,"inhibitory",TRUE
"ASV16774","Litoriaserrata-inhibitory_1",99.209,253,2,0,253,1396,4.69e-127,448,100,"inhibitory",TRUE
"ASV16899","Hyalinobatrachiumcolymbiphyllum-ns_1",98.419,253,4,0,253,1373,2.43e-124,439,100,"non-significant",TRUE
"ASV17003","Silverstoneiaflotator-inhibitory_23",98.419,253,4,0,253,1185,2.43e-124,439,100,"inhibitory",TRUE
"ASV17376","Dendrobatesauratus-inhibitory_5",99.605,253,1,0,253,1245,3.85e-128,453,100,"inhibitory",TRUE
"ASV17853","Ranasphenocephala-ns_8",98.246,228,4,0,240,776,8.55e-111,394,95,"non-significant",TRUE
"ASV17994","Atelopuslimosus-inhibitory_62",97.233,253,6,1,252,1387,6.49e-119,422,100,"inhibitory",TRUE
"ASV18027","Silverstoneiaflotator-inhibitory_23",99.605,253,1,0,253,1185,3.85e-128,453,100,"inhibitory",TRUE
"ASV18050","Agalychniscallidryas-ns_44",97.233,253,7,0,253,1411,5.35e-120,425,100,"non-significant",TRUE
"ASV18395","Craugastorcrassidigitus-inhibitory_125",98.419,253,4,0,253,1267,2.43e-124,439,100,"inhibitory",TRUE
"ASV18541","Espadaranaprosoblepon-ns_3",97.881,236,5,0,253,1414,1.75e-113,404,93,"non-significant",TRUE
"ASV18780","Atelopusaff.limosus-inhibitory_11",99.209,253,2,0,253,1384,4.69e-127,448,100,"inhibitory",TRUE
"ASV18868","Strabomantisbufoniformis-inhibitory_7",98.419,253,4,0,253,1266,2.43e-124,439,100,"inhibitory",TRUE
"ASV19175","Craugastorcrassidigitus-inhibitory_143",98.024,253,5,0,253,1262,1.03e-122,434,100,"inhibitory",TRUE
"ASV19397","Espadaranaprosoblepon-ns_4",98.305,236,4,0,253,1331,4.11e-115,408,93,"non-significant",TRUE
"ASV19940","Strabomantisbufoniformis-inhibitory_7",97.628,253,6,0,253,1266,1.26e-121,430,100,"inhibitory",TRUE
